time ms,free,max,total
938655,78618312,259522560,185020416
939655,78618312,259522560,185020416
940655,78618312,259522560,185020416
941655,78618312,259522560,185020416
942655,78618312,259522560,185020416
943655,78618312,259522560,185020416
944655,78618312,259522560,185020416
945655,78618312,259522560,185020416
946655,78618312,259522560,185020416
947687,78618312,259522560,185020416
948689,78618312,259522560,185020416
949689,78618312,259522560,185020416
950689,78618312,259522560,185020416
951689,78576048,259522560,185020416
952689,78576048,259522560,185020416
953693,78576048,259522560,185020416
954693,78576048,259522560,185020416
955699,78576048,259522560,185020416
956699,78576048,259522560,185020416
957699,78576048,259522560,185020416
958702,78576048,259522560,185020416
959702,78576048,259522560,185020416
960702,78576048,259522560,185020416
961702,78576048,259522560,185020416
962702,78576048,259522560,185020416
963702,78576048,259522560,185020416
964709,78576048,259522560,185020416
965735,78576048,259522560,185020416
966738,78576048,259522560,185020416
967738,78576048,259522560,185020416
968738,78576048,259522560,185020416
969738,78576048,259522560,185020416
970738,78576048,259522560,185020416
971738,78576048,259522560,185020416
972738,78576048,259522560,185020416
973738,78576048,259522560,185020416
974738,78576048,259522560,185020416
975738,78576048,259522560,185020416
976738,78576048,259522560,185020416
977738,78576048,259522560,185020416
978738,78576048,259522560,185020416
979738,78576048,259522560,185020416
980744,78576048,259522560,185020416
981744,78576048,259522560,185020416
982744,78576048,259522560,185020416
983744,78576048,259522560,185020416
984747,78576048,259522560,185020416
985754,78576048,259522560,185020416
986754,78576048,259522560,185020416
987754,78576048,259522560,185020416
988754,78576048,259522560,185020416
989754,78576048,259522560,185020416
990758,78576048,259522560,185020416
991758,78576048,259522560,185020416
992759,78576048,259522560,185020416
993784,78576048,259522560,185020416
994784,78576048,259522560,185020416
995784,78576048,259522560,185020416
996785,78576048,259522560,185020416
997786,78576048,259522560,185020416
998786,78576048,259522560,185020416
999798,78576048,259522560,185020416
1000798,78576048,259522560,185020416
1001803,78576048,259522560,185020416
1002829,78576048,259522560,185020416
1003832,78576048,259522560,185020416
1004832,78576048,259522560,185020416
1005839,78576048,259522560,185020416
1006839,78576048,259522560,185020416
1007839,78576048,259522560,185020416
1008849,78576048,259522560,185020416
1009849,78576048,259522560,185020416
1010849,78576048,259522560,185020416
1011859,78576048,259522560,185020416
1012869,78576048,259522560,185020416
1014028,78576048,259522560,185020416
1015196,78576048,259522560,185020416
1016196,78576048,259522560,185020416
1017199,78576048,259522560,185020416
1018199,78576048,259522560,185020416
1019199,78576048,259522560,185020416
1020199,78576048,259522560,185020416
1021199,78576048,259522560,185020416
1022199,78576048,259522560,185020416
1023199,78576048,259522560,185020416
1024199,78576048,259522560,185020416
1025199,78576048,259522560,185020416
1026199,78576048,259522560,185020416
1027199,78576048,259522560,185020416
1028199,78576048,259522560,185020416
1029199,78576048,259522560,185020416
1030199,78533872,259522560,185020416
1031199,78533872,259522560,185020416
1032199,78533872,259522560,185020416
1033199,78533872,259522560,185020416
1034199,78533872,259522560,185020416
1035199,78533872,259522560,185020416
1036199,78533872,259522560,185020416
1037199,78533872,259522560,185020416
1038199,78533872,259522560,185020416
1039199,78533872,259522560,185020416
1040199,78533872,259522560,185020416
1041199,78533872,259522560,185020416
1042199,78533872,259522560,185020416
1043199,78533872,259522560,185020416
1044203,78533872,259522560,185020416
1045203,78533872,259522560,185020416
1046203,78533872,259522560,185020416
1047203,78533872,259522560,185020416
1048203,78533872,259522560,185020416
1049203,78533872,259522560,185020416
1050210,78533872,259522560,185020416
1051210,78533872,259522560,185020416
1052210,78533872,259522560,185020416
1053210,78533872,259522560,185020416
1054214,78533872,259522560,185020416
1055214,78533872,259522560,185020416
1056214,78533872,259522560,185020416
1057214,78533872,259522560,185020416
1058214,78533872,259522560,185020416
1059214,78533872,259522560,185020416
1060214,78533872,259522560,185020416
1061214,78533872,259522560,185020416
1062214,78533872,259522560,185020416
1063215,78533872,259522560,185020416
1064216,78533872,259522560,185020416
1065216,78533872,259522560,185020416
1066216,78533872,259522560,185020416
1067216,78533872,259522560,185020416
1068235,78533872,259522560,185020416
1069237,78533872,259522560,185020416
1070238,78533872,259522560,185020416
1071238,78533872,259522560,185020416
1072239,78533872,259522560,185020416
1073239,78533872,259522560,185020416
1074239,78533872,259522560,185020416
1075239,78533872,259522560,185020416
1076239,78533872,259522560,185020416
1077241,78533872,259522560,185020416
1078241,78533872,259522560,185020416
1079241,78533872,259522560,185020416
1080400,78533872,259522560,185020416
1081405,78533872,259522560,185020416
1082405,78533872,259522560,185020416
1083405,78533872,259522560,185020416
1084409,78533872,259522560,185020416
1085409,78533872,259522560,185020416
1086409,78533872,259522560,185020416
1087409,78533872,259522560,185020416
1088409,78533872,259522560,185020416
1089409,78533872,259522560,185020416
1090409,78533872,259522560,185020416
1091409,78533872,259522560,185020416
1092409,78533872,259522560,185020416
1093409,78533872,259522560,185020416
1094409,78533872,259522560,185020416
1095409,78533872,259522560,185020416
1096414,78533872,259522560,185020416
1097414,78533872,259522560,185020416
1098414,78533872,259522560,185020416
1099414,78533872,259522560,185020416
1100414,78533872,259522560,185020416
1101414,78533872,259522560,185020416
1102418,78533872,259522560,185020416
1103418,78533872,259522560,185020416
1104418,78533872,259522560,185020416
1105418,78533872,259522560,185020416
1106418,78533872,259522560,185020416
1107418,78491608,259522560,185020416
1108418,78491608,259522560,185020416
1109418,77565112,259522560,185020416
1110418,77565112,259522560,185020416
1111423,77565112,259522560,185020416
1112423,77565112,259522560,185020416
1113423,77565112,259522560,185020416
1114423,77565112,259522560,185020416
1115428,77565112,259522560,185020416
1116428,77565112,259522560,185020416
1117428,77565112,259522560,185020416
1118428,77565112,259522560,185020416
1119428,77565112,259522560,185020416
1120428,77565112,259522560,185020416
1121428,77565112,259522560,185020416
1122432,77565112,259522560,185020416
1123432,77565112,259522560,185020416
1124432,77565112,259522560,185020416
1125432,77565112,259522560,185020416
1126432,77565112,259522560,185020416
1127432,77565112,259522560,185020416
1128432,77565112,259522560,185020416
1129432,77565112,259522560,185020416
1130432,77565112,259522560,185020416
1131432,77565112,259522560,185020416
1132442,77565112,259522560,185020416
1133445,77565112,259522560,185020416
1134445,77565112,259522560,185020416
1135456,77565112,259522560,185020416
1136456,77565112,259522560,185020416
1137456,77565112,259522560,185020416
1138471,77565112,259522560,185020416
1139471,77565112,259522560,185020416
1140471,77565112,259522560,185020416
1141487,77565112,259522560,185020416
1142487,77565112,259522560,185020416
1143487,77565112,259522560,185020416
1144490,77565112,259522560,185020416
1145567,77565112,259522560,185020416
1146728,77565112,259522560,185020416
1147728,77565112,259522560,185020416
1148963,77565112,259522560,185020416
1149964,77565112,259522560,185020416
1150965,77565112,259522560,185020416
1151965,77565112,259522560,185020416
1152965,77565112,259522560,185020416
1153965,77565112,259522560,185020416
1154965,77565112,259522560,185020416
1155971,77565112,259522560,185020416
1156971,77565112,259522560,185020416
1157971,77565112,259522560,185020416
1158971,77565112,259522560,185020416
1159971,77565112,259522560,185020416
1160971,77565112,259522560,185020416
1161976,77565112,259522560,185020416
1162976,77565112,259522560,185020416
1163976,77565112,259522560,185020416
1164976,77565112,259522560,185020416
1165976,77565112,259522560,185020416
1166976,77565112,259522560,185020416
1167976,77565112,259522560,185020416
1168983,77565112,259522560,185020416
1169983,77565112,259522560,185020416
1170983,77565112,259522560,185020416
1171983,77565112,259522560,185020416
1173367,77565112,259522560,185020416
1174367,77565112,259522560,185020416
1175367,77565112,259522560,185020416
1176367,77565112,259522560,185020416
1177371,77565112,259522560,185020416
1178371,77565112,259522560,185020416
1179371,77565112,259522560,185020416
1180371,77565112,259522560,185020416
1181371,77565112,259522560,185020416
1182371,77565112,259522560,185020416
1183371,77565112,259522560,185020416
1184371,77565112,259522560,185020416
1185371,77565112,259522560,185020416
1186371,77522936,259522560,185020416
1187379,77522936,259522560,185020416
1188379,77522936,259522560,185020416
1189379,77522936,259522560,185020416
1190379,77522936,259522560,185020416
1191379,77522936,259522560,185020416
1192379,77522936,259522560,185020416
1193379,77522936,259522560,185020416
1194379,77522936,259522560,185020416
1195379,77522936,259522560,185020416
1196379,77522936,259522560,185020416
1197379,77522936,259522560,185020416
1198379,77522936,259522560,185020416
1199379,77522936,259522560,185020416
1200379,77522936,259522560,185020416
1201379,77522936,259522560,185020416
1202379,77522936,259522560,185020416
1203379,77522936,259522560,185020416
1204379,77522936,259522560,185020416
1205379,77522936,259522560,185020416
1206379,77522936,259522560,185020416
1207379,77522936,259522560,185020416
1208379,77522936,259522560,185020416
1209379,77522936,259522560,185020416
1210379,77522936,259522560,185020416
1211379,77522936,259522560,185020416
1212379,77522936,259522560,185020416
1213379,77522936,259522560,185020416
1214379,77522936,259522560,185020416
1215379,77522936,259522560,185020416
1216379,77522936,259522560,185020416
1217380,77522936,259522560,185020416
1218380,77522936,259522560,185020416
1219380,77522936,259522560,185020416
1220380,77522936,259522560,185020416
1221380,77522936,259522560,185020416
1222380,77522936,259522560,185020416
1223380,77522936,259522560,185020416
1224380,77522936,259522560,185020416
1225380,77522936,259522560,185020416
1226380,77522936,259522560,185020416
1227380,77522936,259522560,185020416
1228380,77522936,259522560,185020416
1229380,77522936,259522560,185020416
1230380,77522936,259522560,185020416
1231380,77522936,259522560,185020416
1232387,77522936,259522560,185020416
1233387,77522936,259522560,185020416
1234387,77522936,259522560,185020416
1235387,77522936,259522560,185020416
1236387,77522936,259522560,185020416
1237387,77522936,259522560,185020416
1238387,77522936,259522560,185020416
1239387,77522936,259522560,185020416
1240387,77522936,259522560,185020416
1241387,77522936,259522560,185020416
1242387,77522936,259522560,185020416
1243387,77522936,259522560,185020416
1244387,77522936,259522560,185020416
1245387,77522936,259522560,185020416
1246387,77522936,259522560,185020416
1247387,77522936,259522560,185020416
1248387,77522936,259522560,185020416
1249387,77522936,259522560,185020416
1250387,77522936,259522560,185020416
1251387,77522936,259522560,185020416
1252387,77522936,259522560,185020416
1253387,77522936,259522560,185020416
1254387,77522936,259522560,185020416
